Date,Country,Exchange rate
1986-01-09,Australia,1.4357501794687724
1986-01-10,Australia,1.437607820586544
1986-01-13,Australia,1.4413375612568464
1986-01-14,Australia,1.446968600781363
1986-01-15,Australia,1.4419610670511895
1986-01-16,Australia,1.4255167498218104
1986-01-17,Australia,1.4310246136233544
1986-01-20,Australia,
1986-01-21,Australia,1.4279594459517349
1986-01-22,Australia,1.404297149276787
1986-01-23,Australia,1.4013452914798206
1986-01-24,Australia,1.4054813773717498
1986-01-27,Australia,1.4029180695847363
1986-01-28,Australia,1.3999720005599887
1986-01-29,Australia,1.3984058173682004
1986-01-30,Australia,1.3986013986013988
1986-01-31,Australia,1.4009526478005043
1986-02-03,Australia,1.4188422247446084
1986-02-04,Australia,1.4436263894904
1986-02-05,Australia,1.440299582313121
1986-02-06,Australia,1.4271442842871414
1986-02-07,Australia,1.440299582313121
1986-02-10,Australia,1.4409221902017293
1986-02-11,Australia,1.4507471347744088
1986-02-12,Australia,1.4600671630895021
1986-02-13,Australia,1.446759259259259
1986-02-14,Australia,1.4249073810202337
1986-02-17,Australia,
1986-02-18,Australia,1.4188422247446084
1986-02-19,Australia,1.4104372355430184
1986-02-20,Australia,1.4184397163120568
1986-02-21,Australia,1.4234875444839858
1986-02-24,Australia,1.4206563432305725
1986-02-25,Australia,1.4118311449950585
1986-02-26,Australia,1.4112334180073385
1986-02-27,Australia,1.4347202295552368
1986-02-28,Australia,1.4300014300014299
1986-03-03,Australia,1.4361625736033319
1986-03-04,Australia,1.4265335235378032
1986-03-05,Australia,1.4228799089356858
1986-03-06,Australia,1.4273479874393378
1986-03-07,Australia,1.424298532972511
1986-03-10,Australia,1.4253135689851768
1986-03-11,Australia,1.4184397163120568
1986-03-12,Australia,1.4204545454545456
1986-03-13,Australia,1.4194464158977997
1986-03-14,Australia,1.422070534698521
1986-03-17,Australia,1.4118311449950585
1986-03-18,Australia,1.4029180695847363
1986-03-19,Australia,1.4084507042253522
1986-03-20,Australia,1.4023278642546628
1986-03-21,Australia,1.4011489421325487
1986-03-24,Australia,1.392563709789723
1986-03-25,Australia,1.3869625520110958
1986-03-26,Australia,1.403705783267827
1986-03-27,Australia,1.404297149276787
1986-03-28,Australia,1.4035087719298245
1986-03-31,Australia,1.405283867341203
1986-04-01,Australia,1.3850415512465375
1986-04-02,Australia,1.3890818169190167
1986-04-03,Australia,1.398014818957081
1986-04-04,Australia,1.394700139470014
1986-04-07,Australia,1.3935340022296543
1986-04-08,Australia,1.3888888888888888
1986-04-09,Australia,1.392563709789723
1986-04-10,Australia,1.4001680201624196
1986-04-11,Australia,1.3966480446927374
1986-04-14,Australia,1.3950892857142858
1986-04-15,Australia,1.400364094664613
1986-04-16,Australia,1.3935340022296543
1986-04-17,Australia,1.3964530093562353
1986-04-18,Australia,1.3937282229965156
1986-04-21,Australia,1.3879250520471893
1986-04-22,Australia,1.3704262025489926
1986-04-23,Australia,1.36986301369863
1986-04-24,Australia,1.368738023542294
1986-04-25,Australia,1.368550704803613
1986-04-28,Australia,1.3550135501355014
1986-04-29,Australia,1.3511687609782461
1986-04-30,Australia,1.3500742540839745
1986-05-01,Australia,1.3599891200870393
1986-05-02,Australia,1.3610997686130393
1986-05-05,Australia,1.353546291283162
1986-05-06,Australia,1.3596193065941535
1986-05-07,Australia,1.3559322033898304
1986-05-08,Australia,1.3449899125756557
1986-05-09,Australia,1.342642320085929
1986-05-12,Australia,1.3395847287340923
1986-05-13,Australia,1.368550704803613
1986-05-14,Australia,1.4064697609001406
1986-05-15,Australia,1.3989927252378287
1986-05-16,Australia,1.3873473917869035
1986-05-19,Australia,1.3770311209033326
1986-05-20,Australia,1.3827433628318584
1986-05-21,Australia,1.3883104262113009
1986-05-22,Australia,1.4009526478005043
1986-05-23,Australia,1.3941168269901016
1986-05-26,Australia,
1986-05-27,Australia,1.3881177123820099
1986-05-28,Australia,1.3865779256794233
1986-05-29,Australia,1.3888888888888888
1986-05-30,Australia,1.3989927252378287
1986-06-02,Australia,1.4144271570014144
1986-06-03,Australia,1.4273479874393378
1986-06-04,Australia,1.4279594459517349
1986-06-05,Australia,1.444669170759896
1986-06-06,Australia,1.430615164520744
1986-06-09,Australia,1.4353380221042056
1986-06-10,Australia,1.4388489208633095
1986-06-11,Australia,1.4524328249818446
1986-06-12,Australia,1.4486455164421266
1986-06-13,Australia,1.4436263894904
1986-06-16,Australia,1.4386419220256077
1986-06-17,Australia,1.4427932477276004
1986-06-18,Australia,1.4450867052023122
1986-06-19,Australia,1.444043321299639
1986-06-20,Australia,1.4480162177816391
1986-06-23,Australia,1.465201465201465
1986-06-24,Australia,1.4727540500736376
1986-06-25,Australia,1.497005988023952
1986-06-26,Australia,1.498576352465158
1986-06-27,Australia,1.4918693122482471
1986-06-30,Australia,1.4847809948032666
1986-07-01,Australia,1.5269506794930523
1986-07-02,Australia,1.5458339774308238
1986-07-03,Australia,1.5760441292356187
1986-07-04,Australia,
1986-07-07,Australia,1.5698587127158556
1986-07-08,Australia,1.6028209648982208
1986-07-09,Australia,1.5822784810126582
1986-07-10,Australia,1.5822784810126582
1986-07-11,Australia,1.567152483936687
1986-07-14,Australia,1.5578750584203147
1986-07-15,Australia,1.5600624024960998
1986-07-16,Australia,1.5696123057604772
1986-07-17,Australia,1.5703517587939697
1986-07-18,Australia,1.5669069257286117
1986-07-21,Australia,1.559332605644784
1986-07-22,Australia,1.569365976145637
1986-07-23,Australia,1.596678907871627
1986-07-24,Australia,1.632386549134835
1986-07-25,Australia,1.6625103906899417
1986-07-28,Australia,1.6380016380016378
1986-07-29,Australia,1.6412276382734285
1986-07-30,Australia,1.63826998689384
1986-07-31,Australia,1.6781339150864238
1986-08-01,Australia,1.6523463317911435
1986-08-04,Australia,1.6627868307283005
1986-08-05,Australia,1.6233766233766234
1986-08-06,Australia,1.6129032258064517
1986-08-07,Australia,1.6377333770062232
1986-08-08,Australia,1.6436554898093358
1986-08-11,Australia,1.6479894528675016
1986-08-12,Australia,1.643925694558606
1986-08-13,Australia,1.6297262059973923
1986-08-14,Australia,1.6095284081764043
1986-08-15,Australia,1.604363869725654
1986-08-18,Australia,1.5997440409534476
1986-08-19,Australia,1.5873015873015872
1986-08-20,Australia,1.6345210853220007
1986-08-21,Australia,1.6353229762878168
1986-08-22,Australia,1.6474464579901154
1986-08-25,Australia,1.6523463317911435
1986-08-26,Australia,1.6477179106936892
1986-08-27,Australia,1.6420361247947455
1986-08-28,Australia,1.6433853738701725
1986-08-29,Australia,1.6420361247947455
1986-09-01,Australia,
1986-09-02,Australia,1.6412276382734285
1986-09-03,Australia,1.6329196603527105
1986-09-04,Australia,1.622849724115547
1986-09-05,Australia,1.6231131309852298
1986-09-08,Australia,1.6246953696181965
1986-09-09,Australia,1.631055292774425
1986-09-10,Australia,1.6460905349794237
1986-09-11,Australia,1.6194331983805668
1986-09-12,Australia,1.6139444803098772
1986-09-15,Australia,1.597444089456869
1986-09-16,Australia,1.600768368817032
1986-09-17,Australia,1.604363869725654
1986-09-18,Australia,1.5992323684631378
1986-09-19,Australia,1.5915963711602739
1986-09-22,Australia,1.5857913098636218
1986-09-23,Australia,1.58102766798419
1986-09-24,Australia,1.5860428231562254
1986-09-25,Australia,1.5857913098636218
1986-09-26,Australia,1.589319771137953
1986-09-29,Australia,1.5936254980079683
1986-09-30,Australia,1.5926102882624622
1986-10-01,Australia,1.5852885225110969
1986-10-02,Australia,1.5847860538827259
1986-10-03,Australia,1.5765410688948447
1986-10-06,Australia,1.574555188159345
1986-10-07,Australia,1.5760441292356187
1986-10-08,Australia,1.5710919088766695
1986-10-09,Australia,1.5661707126076743
1986-10-10,Australia,1.5661707126076743
1986-10-13,Australia,
1986-10-14,Australia,1.5730690577316344
1986-10-15,Australia,1.5603058199407083
1986-10-16,Australia,1.5625
1986-10-17,Australia,1.5678896205707118
1986-10-20,Australia,1.5698587127158556
1986-10-21,Australia,1.5698587127158556
1986-10-22,Australia,1.5681354869060686
1986-10-23,Australia,1.5463120457708364
1986-10-24,Australia,1.558846453624318
1986-10-27,Australia,1.5595757953836558
1986-10-28,Australia,1.5549681231534753
1986-10-29,Australia,1.556420233463035
1986-10-30,Australia,1.558117793705204
1986-10-31,Australia,1.560549313358302
1986-11-03,Australia,1.5620118712902218
1986-11-04,Australia,1.559332605644784
1986-11-05,Australia,1.5556938394523956
1986-11-06,Australia,1.557389814670612
1986-11-07,Australia,1.5532774153463809
1986-11-10,Australia,1.547987616099071
1986-11-11,Australia,
1986-11-12,Australia,1.550147263990079
1986-11-13,Australia,1.5503875968992247
1986-11-14,Australia,1.549666821633349
1986-11-17,Australia,1.558846453624318
1986-11-18,Australia,1.5556938394523956
1986-11-19,Australia,1.5525539512498059
1986-11-20,Australia,1.5537600994406464
1986-11-21,Australia,1.552312946289972
1986-11-24,Australia,1.5499070055796653
1986-11-25,Australia,1.5444015444015444
1986-11-26,Australia,1.5372790161414298
1986-11-27,Australia,
1986-11-28,Australia,1.5375153751537516
1986-12-01,Australia,1.5384615384615383
1986-12-02,Australia,1.5401201293700908
1986-12-03,Australia,1.5349194167306217
1986-12-04,Australia,1.529051987767584
1986-12-05,Australia,1.5302218821729152
1986-12-08,Australia,1.5313935681470137
1986-12-09,Australia,1.5358623867301489
1986-12-10,Australia,1.532097441397273
1986-12-11,Australia,1.5192950470981463
1986-12-12,Australia,1.5183723048891589
1986-12-15,Australia,1.51285930408472
1986-12-16,Australia,1.5067048365225253
1986-12-17,Australia,1.5048908954100828
1986-12-18,Australia,1.5048908954100828
1986-12-19,Australia,1.4938751120406335
1986-12-22,Australia,1.481042654028436
1986-12-23,Australia,1.5048908954100828
1986-12-24,Australia,1.51285930408472
1986-12-25,Australia,
1986-12-26,Australia,1.51285930408472
1986-12-29,Australia,1.5087507543753773
1986-12-30,Australia,1.5064778547755349
1986-12-31,Australia,1.5030813166992334
1987-01-01,Australia,
1987-01-02,Australia,1.5019525382997898
1987-01-05,Australia,1.4943215780035863
1987-01-06,Australia,1.5055706112616682
1987-01-07,Australia,1.5071590052750565
1987-01-08,Australia,1.5003750937734435
1987-01-09,Australia,1.4992503748125936
1987-01-12,Australia,1.4992503748125936
1987-01-13,Australia,1.5262515262515262
1987-01-14,Australia,1.5527950310559007
1987-01-15,Australia,1.538935056940597
1987-01-16,Australia,1.5335071308081583
1987-01-19,Australia,
1987-01-20,Australia,1.5080681646810434
1987-01-21,Australia,1.5112588786459122
1987-01-22,Australia,1.5167602002123464
1987-01-23,Australia,1.5117157974300832
1987-01-26,Australia,1.509433962264151
1987-01-27,Australia,1.5112588786459122
1987-01-28,Australia,1.5144631228229593
1987-01-29,Australia,1.5119443604475356
1987-01-30,Australia,1.5110305228165608
1987-02-02,Australia,1.51285930408472
1987-02-03,Australia,1.5026296018031555
1987-02-04,Australia,1.4940983116689077
1987-02-05,Australia,1.4965579167913798
1987-02-06,Australia,1.4940983116689077
1987-02-09,Australia,1.5037593984962405
1987-02-10,Australia,1.4983518130056936
1987-02-11,Australia,1.497005988023952
1987-02-12,Australia,1.5001500150015001
1987-02-13,Australia,1.5053439710973957
1987-02-16,Australia,
1987-02-17,Australia,1.5110305228165608
1987-02-18,Australia,1.5003750937734435
1987-02-19,Australia,1.503307276007216
1987-02-20,Australia,1.5042117930204575
1987-02-23,Australia,1.497454327643007
1987-02-24,Australia,1.4936519790888723
1987-02-25,Australia,1.483239394838327
1987-02-26,Australia,1.483019427554501
1987-02-27,Australia,1.4771048744460855
1987-03-02,Australia,1.467782181124321
1987-03-03,Australia,1.4736221632773356
1987-03-04,Australia,1.4701558365186709
1987-03-05,Australia,1.473187978786093
1987-03-06,Australia,1.4760147601476015
1987-03-09,Australia,1.4716703458425313
1987-03-10,Australia,1.463057790782736
1987-03-11,Australia,1.4541224371092047
1987-03-12,Australia,1.4503263234227701
1987-03-13,Australia,1.4760147601476015
1987-03-16,Australia,1.4721036360959812
1987-03-17,Australia,1.4543339150668995
1987-03-18,Australia,1.455604075691412
1987-03-19,Australia,1.458363715910748
1987-03-20,Australia,1.458363715910748
1987-03-23,Australia,1.452643811737362
1987-03-24,Australia,1.4432096983691731
1987-03-25,Australia,1.4388489208633095
1987-03-26,Australia,1.438021282714984
1987-03-27,Australia,1.4326647564469914
1987-03-30,Australia,1.4234875444839858
1987-03-31,Australia,1.4194464158977997
1987-04-01,Australia,1.4170327334561428
1987-04-02,Australia,1.4200511218403862
1987-04-03,Australia,1.409046075806679
1987-04-06,Australia,1.4064697609001406
1987-04-07,Australia,1.411631846414455
1987-04-08,Australia,1.410238330277817
1987-04-09,Australia,1.3995801259622114
1987-04-10,Australia,1.3923698134224451
1987-04-13,Australia,1.3833171946327294
1987-04-14,Australia,1.3842746400885935
1987-04-15,Australia,1.3777900248002204
1987-04-16,Australia,1.398014818957081
1987-04-17,Australia,1.404494382022472
1987-04-20,Australia,1.4040999719180005
1987-04-21,Australia,1.4122299110295158
1987-04-22,Australia,1.4170327334561428
1987-04-23,Australia,1.4054813773717498
1987-04-24,Australia,1.40964195094446
1987-04-27,Australia,1.402524544179523
1987-04-28,Australia,1.4214641080312722
1987-04-29,Australia,1.4158289678606824
1987-04-30,Australia,1.4245014245014247
1987-05-01,Australia,1.4249073810202337
1987-05-04,Australia,1.419244961680386
1987-05-05,Australia,1.4078558355624384
1987-05-06,Australia,1.4078558355624384
1987-05-07,Australia,1.4062719729995783
1987-05-08,Australia,1.405086412814388
1987-05-11,Australia,1.4023278642546628
1987-05-12,Australia,1.3964530093562353
1987-05-13,Australia,1.404494382022472
1987-05-14,Australia,1.4001680201624196
1987-05-15,Australia,1.3935340022296543
1987-05-18,Australia,1.3850415512465375
1987-05-19,Australia,1.3867702121758425
1987-05-20,Australia,1.3819789939192924
1987-05-21,Australia,1.3863856924996534
1987-05-22,Australia,1.3883104262113009
1987-05-25,Australia,
1987-05-26,Australia,1.4029180695847363
1987-05-27,Australia,1.3987970345502867
1987-05-28,Australia,1.4040999719180005
1987-05-29,Australia,1.4040999719180005
1987-06-01,Australia,1.3991884706870015
1987-06-02,Australia,1.3982102908277405
1987-06-03,Australia,1.3950892857142858
1987-06-04,Australia,1.400560224089636
1987-06-05,Australia,1.4007564084605688
1987-06-08,Australia,1.400560224089636
1987-06-09,Australia,1.3991884706870015
1987-06-10,Australia,1.3915947676036737
1987-06-11,Australia,1.3962580284836639
1987-06-12,Australia,1.3923698134224451
1987-06-15,Australia,1.3952839402818473
1987-06-16,Australia,1.3904338153503895
1987-06-17,Australia,1.3829345871940257
1987-06-18,Australia,1.3850415512465375
1987-06-19,Australia,1.3867702121758425
